Theta, Alpha, Low_beta, High_beta, Gamma
3, 424.957465, 228.603097, 52.022585, 87.103280, 33.493973 
7, 450.758855, 211.028879, 44.282900, 87.153815, 36.326487 
9, 902.839336, 196.215596, 42.689923, 55.167631, 33.693324 
12, 312.972100, 304.309346, 63.966346, 89.233228, 49.009537 
16, 391.639352, 147.187143, 60.635146, 44.297256, 48.703377 
2018-09-04 21:42:56.413742
3, 424.957465, 228.603097, 52.022585, 87.103280, 33.493973 
7, 450.758855, 211.028879, 44.282900, 87.153815, 36.326487 
9, 902.839336, 196.215596, 42.689923, 55.167631, 33.693324 
12, 312.972100, 304.309346, 63.966346, 89.233228, 49.009537 
16, 391.639352, 147.187143, 60.635146, 44.297256, 48.703377 
2018-09-04 21:42:56.514671
3, 424.957465, 228.603097, 52.022585, 87.103280, 33.493973 
7, 450.758855, 211.028879, 44.282900, 87.153815, 36.326487 
9, 902.839336, 196.215596, 42.689923, 55.167631, 33.693324 
12, 312.972100, 304.309346, 63.966346, 89.233228, 49.009537 
16, 391.639352, 147.187143, 60.635146, 44.297256, 48.703377 
2018-09-04 21:42:56.615457
3, 424.957465, 228.603097, 52.022585, 87.103280, 33.493973 
7, 450.758855, 211.028879, 44.282900, 87.153815, 36.326487 
9, 902.839336, 196.215596, 42.689923, 55.167631, 33.693324 
12, 312.972100, 304.309346, 63.966346, 89.233228, 49.009537 
16, 391.639352, 147.187143, 60.635146, 44.297256, 48.703377 
2018-09-04 21:42:56.716211
3, 293.657930, 273.820830, 45.836762, 80.819725, 37.240866 
7, 328.460096, 253.753653, 56.777550, 74.902003, 43.641487 
9, 754.325834, 158.507260, 39.906231, 44.140586, 19.486325 
12, 393.785486, 307.730881, 47.133845, 56.220140, 35.137281 
16, 193.817102, 313.867651, 43.446603, 39.484734, 41.288762 
2018-09-04 21:42:56.816989
3, 293.657930, 273.820830, 45.836762, 80.819725, 37.240866 
7, 328.460096, 253.753653, 56.777550, 74.902003, 43.641487 
9, 754.325834, 158.507260, 39.906231, 44.140586, 19.486325 
12, 393.785486, 307.730881, 47.133845, 56.220140, 35.137281 
16, 193.817102, 313.867651, 43.446603, 39.484734, 41.288762 
2018-09-04 21:42:56.917819
3, 293.657930, 273.820830, 45.836762, 80.819725, 37.240866 
7, 328.460096, 253.753653, 56.777550, 74.902003, 43.641487 
9, 754.325834, 158.507260, 39.906231, 44.140586, 19.486325 
12, 393.785486, 307.730881, 47.133845, 56.220140, 35.137281 
16, 193.817102, 313.867651, 43.446603, 39.484734, 41.288762 
2018-09-04 21:42:57.018739
3, 293.657930, 273.820830, 45.836762, 80.819725, 37.240866 
7, 328.460096, 253.753653, 56.777550, 74.902003, 43.641487 
9, 754.325834, 158.507260, 39.906231, 44.140586, 19.486325 
12, 393.785486, 307.730881, 47.133845, 56.220140, 35.137281 
16, 193.817102, 313.867651, 43.446603, 39.484734, 41.288762 
2018-09-04 21:42:57.119601
3, 293.657930, 273.820830, 45.836762, 80.819725, 37.240866 
7, 328.460096, 253.753653, 56.777550, 74.902003, 43.641487 
9, 754.325834, 158.507260, 39.906231, 44.140586, 19.486325 
12, 393.785486, 307.730881, 47.133845, 56.220140, 35.137281 
16, 193.817102, 313.867651, 43.446603, 39.484734, 41.288762 
2018-09-04 21:42:57.220660
3, 325.051243, 216.993996, 109.009075, 57.532399, 31.924538 
7, 346.354004, 204.568624, 133.042320, 51.795059, 38.352390 
9, 634.722427, 337.167737, 86.220161, 57.706430, 20.120933 
12, 296.778266, 337.083020, 52.834531, 47.257390, 33.778217 
16, 130.903138, 428.347270, 44.781396, 56.239914, 32.955654 
2018-09-04 21:42:57.321513
3, 325.051243, 216.993996, 109.009075, 57.532399, 31.924538 
7, 346.354004, 204.568624, 133.042320, 51.795059, 38.352390 
9, 634.722427, 337.167737, 86.220161, 57.706430, 20.120933 
12, 296.778266, 337.083020, 52.834531, 47.257390, 33.778217 
16, 130.903138, 428.347270, 44.781396, 56.239914, 32.955654 
2018-09-04 21:42:57.422353
3, 325.051243, 216.993996, 109.009075, 57.532399, 31.924538 
7, 346.354004, 204.568624, 133.042320, 51.795059, 38.352390 
9, 634.722427, 337.167737, 86.220161, 57.706430, 20.120933 
